driver_id,lap,stop,time,duration,season,round,driver_join_id,stop_duration_s,team
stroll,39,2,16:06:33,29.469,2024,12,stroll,29.469,aston_martin
ocon,38,4,16:06:52,29.086,2024,12,ocon,29.086,alpine
perez,47,4,16:20:38,28.871,2024,12,perez,28.871,red_bull
sainz,50,3,16:22:59,28.706,2024,12,sainz,28.706,ferrari
hulkenberg,2,1,15:06:01,22.287,2024,13,hulkenberg,22.287,haas
albon,6,1,15:11:43,22.091,2024,13,albon,22.091,williams
kevin_magnussen,6,1,15:11:43,21.871,2024,13,kevinmagnussen,21.871,haas
ocon,6,1,15:11:47,21.829,2024,13,ocon,21.829,alpine
alonso,7,1,15:13:05,22.542,2024,13,alonso,22.542,aston_martin
ricciardo,7,1,15:13:08,21.084,2024,13,ricciardo,21.084,rb
zhou,7,1,15:13:15,21.993,2024,13,zhou,21.993,sauber
sargeant,8,1,15:14:38,21.757,2024,13,sargeant,21.757,williams
stroll,14,1,15:23:01,23.237,2024,13,stroll,23.237,aston_martin
hamilton,16,1,15:25:36,21.306,2024,13,hamilton,21.306,mercedes
bottas,16,1,15:25:58,22.146,2024,13,bottas,22.146,sauber
norris,17,1,15:26:55,21.861,2024,13,norris,21.861,mclaren
piastri,18,1,15:28:15,21.641,2024,13,piastri,21.641,mclaren
max_verstappen,21,1,15:32:38,22.101,2024,13,maxverstappen,22.101,red_bull
sainz,21,1,15:32:46,21.655,2024,13,sainz,21.655,ferrari
leclerc,23,1,15:35:30,21.894,2024,13,leclerc,21.894,ferrari
perez,28,1,15:43:04,21.395,2024,13,perez,21.395,red_bull
gasly,28,1,15:43:16,21.405,2024,13,gasly,21.405,alpine
ricciardo,28,2,15:43:23,21.378,2024,13,ricciardo,21.378,rb
tsunoda,29,1,15:44:27,21.467,2024,13,tsunoda,21.467,rb
hulkenberg,29,2,15:44:45,22.472,2024,13,hulkenberg,22.472,haas
albon,29,2,15:44:46,23.410,2024,13,albon,23.41,williams
ocon,30,2,15:46:17,21.444,2024,13,ocon,21.444,alpine
russell,33,1,15:50:09,21.369,2024,13,russell,21.369,mercedes
sargeant,33,2,15:50:34,21.398,2024,13,sargeant,21.398,williams
kevin_magnussen,34,2,15:51:57,22.531,2024,13,kevinmagnussen,22.531,haas
zhou,36,2,15:55:03,22.183,2024,13,zhou,22.183,sauber
alonso,37,2,15:55:57,21.800,2024,13,alonso,21.8,aston_martin
hamilton,40,2,15:59:28,21.910,2024,13,hamilton,21.91,mercedes
leclerc,40,2,15:59:29,21.723,2024,13,leclerc,21.723,ferrari
norris,45,2,16:06:18,21.249,2024,13,norris,21.249,mclaren
stroll,45,2,16:07:17,22.276,2024,13,stroll,22.276,aston_martin
bottas,45,2,16:07:35,21.981,2024,13,bottas,21.981,sauber
piastri,47,2,16:09:05,21.823,2024,13,piastri,21.823,mclaren
sainz,47,2,16:09:23,21.439,2024,13,sainz,21.439,ferrari
perez,47,2,16:09:46,21.056,2024,13,perez,21.056,red_bull
max_verstappen,49,2,16:12:02,21.344,2024,13,maxverstappen,21.344,red_bull
russell,53,2,16:18:05,21.328,2024,13,russell,21.328,mercedes
sargeant,63,3,16:33:22,21.908,2024,13,sargeant,21.908,williams
ocon,64,3,16:34:46,21.330,2024,13,ocon,21.33,alpine
hulkenberg,7,1,15:17:00,23.562,2024,14,hulkenberg,23.562,haas
albon,8,1,15:18:45,23.606,2024,14,albon,23.606,williams
ricciardo,8,1,15:18:49,22.643,2024,14,ricciardo,22.643,rb
sargeant,8,1,15:18:55,23.338,2024,14,sargeant,23.338,williams
gasly,9,1,15:20:39,22.900,2024,14,gasly,22.9,alpine
russell,10,1,15:22:19,22.686,2024,14,russell,22.686,mercedes
max_verstappen,10,1,15:22:21,23.214,2024,14,maxverstappen,23.214,red_bull
hamilton,11,1,15:24:02,23.188,2024,14,hamilton,23.188,mercedes
perez,11,1,15:24:06,22.692,2024,14,perez,22.692,red_bull
piastri,11,1,15:24:08,22.623,2024,14,piastri,22.623,mclaren
bottas,11,1,15:24:22,23.147,2024,14,bottas,23.147,sauber
leclerc,12,1,15:25:53,22.942,2024,14,leclerc,22.942,ferrari
ocon,12,1,15:26:11,23.366,2024,14,ocon,23.366,alpine
stroll,12,1,15:26:15,23.010,2024,14,stroll,23.01,aston_martin
alonso,13,1,15:27:58,23.075,2024,14,alonso,23.075,aston_martin
norris,15,1,15:31:29,22.682,2024,14,norris,22.682,mclaren
tsunoda,15,1,15:31:55,23.452,2024,14,tsunoda,23.452,rb
kevin_magnussen,17,1,15:35:32,23.619,2024,14,kevinmagnussen,23.619,haas
sainz,20,1,15:40:33,23.080,2024,14,sainz,23.08,ferrari
hulkenberg,20,2,15:41:12,23.268,2024,14,hulkenberg,23.268,haas
perez,21,2,15:42:34,22.648,2024,14,perez,22.648,red_bull
ricciardo,21,2,15:42:55,22.328,2024,14,ricciardo,22.328,rb
albon,23,2,15:46:34,23.146,2024,14,albon,23.146,williams
sargeant,24,2,15:48:46,23.692,2024,14,sargeant,23.692,williams
leclerc,25,2,15:49:39,23.330,2024,14,leclerc,23.33,ferrari
hamilton,26,2,15:51:24,22.704,2024,14,hamilton,22.704,mercedes
max_verstappen,28,2,15:55:10,22.943,2024,14,maxverstappen,22.943,red_bull
sainz,28,2,15:55:17,23.089,2024,14,sainz,23.089,ferrari
gasly,28,2,15:55:46,22.844,2024,14,gasly,22.844,alpine
norris,29,2,15:56:59,22.610,2024,14,norris,22.61,mclaren
piastri,30,2,15:58:38,24.125,2024,14,piastri,24.125,mclaren
ocon,30,2,15:59:14,23.546,2024,14,ocon,23.546,alpine
bottas,35,2,16:08:31,22.949,2024,14,bottas,22.949,sauber
perez,42,3,16:20:40,22.632,2024,14,perez,22.632,red_bull
albon,12,1,15:18:56,21.258,2024,15,albon,21.258,williams
hulkenberg,14,1,15:21:26,21.619,2024,15,hulkenberg,21.619,haas
tsunoda,14,1,15:21:27,21.249,2024,15,tsunoda,21.249,rb
bottas,15,1,15:22:50,21.095,2024,15,bottas,21.095,sauber
zhou,18,1,15:26:53,21.214,2024,15,zhou,21.214,sauber
sargeant,22,1,15:32:00,22.030,2024,15,sargeant,22.03,williams
hamilton,23,1,15:32:56,21.168,2024,15,hamilton,21.168,mercedes
leclerc,24,1,15:33:57,20.841,2024,15,leclerc,20.841,ferrari
russell,25,1,15:35:11,21.846,2024,15,russell,21.846,mercedes
max_verstappen,27,1,15:37:39,20.785,2024,15,maxverstappen,20.785,red_bull
norris,28,1,15:38:48,21.536,2024,15,norris,21.536,mclaren
perez,29,1,15:40:23,22.934,2024,15,perez,22.934,red_bull
ricciardo,29,1,15:40:51,20.942,2024,15,ricciardo,20.942,rb
sainz,30,1,15:41:41,20.840,2024,15,sainz,20.84,ferrari
stroll,30,1,15:42:05,21.385,2024,15,stroll,21.385,aston_martin
ocon,30,1,15:42:17,21.015,2024,15,ocon,21.015,alpine
alonso,31,1,15:43:19,21.348,2024,15,alonso,21.348,aston_martin
gasly,32,1,15:44:31,22.646,2024,15,gasly,22.646,alpine
tsunoda,32,2,15:44:50,20.880,2024,15,tsunoda,20.88,rb
piastri,33,1,15:45:22,20.969,2024,15,piastri,20.969,mclaren
kevin_magnussen,40,1,15:55:10,21.403,2024,15,kevinmagnussen,21.403,haas
bottas,43,2,15:59:12,21.273,2024,15,bottas,21.273,sauber
hamilton,48,2,16:04:40,21.026,2024,15,hamilton,21.026,mercedes
zhou,51,2,16:09:57,22.044,2024,15,zhou,22.044,sauber
russell,54,2,16:12:03,21.159,2024,15,russell,21.159,mercedes
albon,54,2,16:13:00,21.016,2024,15,albon,21.016,williams
hulkenberg,5,1,15:10:58,38.875,2024,16,hulkenberg,38.875,haas
gasly,10,1,15:18:08,24.335,2024,16,gasly,24.335,alpine
russell,11,1,15:19:22,32.696,2024,16,russell,32.696,mercedes
ricciardo,11,1,15:19:31,30.317,2024,16,ricciardo,30.317,rb
alonso,12,1,15:20:54,24.866,2024,16,alonso,24.866,aston_martin
norris,14,1,15:23:26,24.169,2024,16,norris,24.169,mclaren
kevin_magnussen,14,1,15:23:48,25.672,2024,16,kevinmagnussen,25.672,haas
leclerc,15,1,15:24:52,24.551,2024,16,leclerc,24.551,ferrari
hamilton,15,1,15:24:58,24.469,2024,16,hamilton,24.469,mercedes
zhou,15,1,15:25:28,27.138,2024,16,zhou,27.138,sauber
piastri,16,1,15:26:13,23.793,2024,16,piastri,23.793,mclaren
colapinto,16,1,15:26:50,25.147,2024,16,colapinto,25.147,williams
albon,17,1,15:28:04,24.801,2024,16,albon,24.801,williams
sainz,19,1,15:30:37,24.313,2024,16,sainz,24.313,ferrari
stroll,19,1,15:31:07,24.980,2024,16,stroll,24.98,aston_martin
max_verstappen,22,1,15:34:56,28.198,2024,16,maxverstappen,28.198,red_bull
perez,23,1,15:36:25,24.728,2024,16,perez,24.728,red_bull
gasly,30,2,15:47:05,24.203,2024,16,gasly,24.203,alpine
ocon,31,1,15:48:20,24.146,2024,16,ocon,24.146,alpine
norris,32,2,15:48:59,24.870,2024,16,norris,24.87,mclaren
hulkenberg,32,2,15:50:05,36.576,2024,16,hulkenberg,36.576,haas
russell,33,2,15:50:51,26.297,2024,16,russell,26.297,mercedes
bottas,33,1,15:51:24,24.410,2024,16,bottas,24.41,sauber
perez,35,2,15:53:38,24.030,2024,16,perez,24.03,red_bull
alonso,35,2,15:53:55,24.501,2024,16,alonso,24.501,aston_martin
stroll,36,2,15:55:36,24.209,2024,16,stroll,24.209,aston_martin
hamilton,37,2,15:56:11,24.155,2024,16,hamilton,24.155,mercedes
piastri,38,2,15:57:15,24.670,2024,16,piastri,24.67,mclaren
max_verstappen,41,2,16:01:54,24.150,2024,16,maxverstappen,24.15,red_bull
stroll,50,3,16:15:41,25.269,2024,16,stroll,25.269,aston_martin
stroll,1,1,15:06:20,21.123,2024,17,stroll,21.123,aston_martin
colapinto,10,1,15:22:39,20.596,2024,17,colapinto,20.596,williams
alonso,11,1,15:24:27,20.073,2024,17,alonso,20.073,aston_martin
bottas,11,1,15:25:01,20.045,2024,17,bottas,20.045,sauber
max_verstappen,12,1,15:26:10,21.145,2024,17,maxverstappen,21.145,red_bull
russell,12,1,15:26:14,19.954,2024,17,russell,19.954,mercedes
hamilton,12,1,15:26:34,21.289,2024,17,hamilton,21.289,mercedes
tsunoda,12,1,15:26:54,20.922,2024,17,tsunoda,20.922,rb
perez,13,1,15:27:51,20.630,2024,17,perez,20.63,red_bull
bearman,14,1,15:30:09,21.276,2024,17,bearman,21.276,haas
piastri,15,1,15:31:28,20.181,2024,17,piastri,20.181,mclaren
hulkenberg,15,1,15:31:57,21.617,2024,17,hulkenberg,21.617,haas
leclerc,16,1,15:33:13,20.671,2024,17,leclerc,20.671,ferrari
sainz,17,1,15:35:11,21.483,2024,17,sainz,21.483,ferrari
stroll,22,2,15:45:17,20.214,2024,17,stroll,20.214,aston_martin
albon,31,1,16:00:54,20.287,2024,17,albon,20.287,williams
zhou,34,1,16:07:12,20.520,2024,17,zhou,20.52,sauber
norris,37,1,16:11:41,19.712,2024,17,norris,19.712,mclaren
max_verstappen,49,2,16:33:13,20.725,2024,17,maxverstappen,20.725,red_bull
ricciardo,49,1,16:34:12,21.984,2024,17,ricciardo,21.984,rb
ocon,49,1,16:34:42,20.634,2024,17,ocon,20.634,alpine
gasly,50,1,16:36:20,20.257,2024,17,gasly,20.257,alpine
ricciardo,10,1,20:20:46,30.316,2024,18,ricciardo,30.316,rb
albon,11,1,20:22:22,29.126,2024,18,albon,29.126,williams
sainz,13,1,20:25:37,29.385,2024,18,sainz,29.385,ferrari
hamilton,17,1,20:31:54,29.272,2024,18,hamilton,29.272,mercedes
alonso,25,1,20:45:21,29.251,2024,18,alonso,29.251,aston_martin
stroll,26,1,20:47:31,29.816,2024,18,stroll,29.816,aston_martin
russell,27,1,20:48:22,28.739,2024,18,russell,28.739,mercedes
perez,28,1,20:50:26,28.990,2024,18,perez,28.99,red_bull
kevin_magnussen,28,1,20:50:47,29.707,2024,18,kevinmagnussen,29.707,haas
max_verstappen,29,1,20:51:28,29.655,2024,18,maxverstappen,29.655,red_bull
hulkenberg,29,1,20:52:00,29.808,2024,18,hulkenberg,29.808,haas
colapinto,29,1,20:52:02,29.772,2024,18,colapinto,29.772,williams
ocon,29,1,20:52:22,29.601,2024,18,ocon,29.601,alpine
norris,30,1,20:52:44,29.091,2024,18,norris,29.091,mclaren
tsunoda,33,1,20:58:54,29.662,2024,18,tsunoda,29.662,rb
bottas,33,1,20:59:22,30.423,2024,18,bottas,30.423,sauber
zhou,34,1,21:01:01,29.360,2024,18,zhou,29.36,sauber
leclerc,36,1,21:03:29,29.042,2024,18,leclerc,29.042,ferrari
gasly,37,1,21:06:04,31.509,2024,18,gasly,31.509,alpine
piastri,38,1,21:06:22,29.152,2024,18,piastri,29.152,mclaren
ricciardo,46,2,21:20:58,29.066,2024,18,ricciardo,29.066,rb
kevin_magnussen,49,2,21:26:52,31.291,2024,18,kevinmagnussen,31.291,haas
ricciardo,58,3,21:40:58,29.653,2024,18,ricciardo,29.653,rb
albon,3,1,14:09:39,34.983,2024,19,albon,34.983,williams
zhou,13,1,14:28:22,24.433,2024,19,zhou,24.433,sauber
bottas,15,1,14:31:39,24.439,2024,19,bottas,24.439,sauber
kevin_magnussen,17,1,14:34:50,23.966,2024,19,kevinmagnussen,23.966,haas
gasly,18,1,14:36:29,28.228,2024,19,gasly,28.228,alpine
tsunoda,18,1,14:36:35,24.193,2024,19,tsunoda,24.193,rb
sainz,21,1,14:41:13,23.963,2024,19,sainz,23.963,ferrari
max_verstappen,25,1,14:47:52,24.228,2024,19,maxverstappen,24.228,red_bull
leclerc,26,1,14:49:20,23.817,2024,19,leclerc,23.817,ferrari
perez,26,1,14:49:57,23.580,2024,19,perez,23.58,red_bull
alonso,26,1,14:50:15,24.247,2024,19,alonso,24.247,aston_martin
hulkenberg,27,1,14:51:40,24.500,2024,19,hulkenberg,24.5,haas
stroll,27,1,14:52:06,26.399,2024,19,stroll,26.399,aston_martin
norris,31,1,14:57:52,23.731,2024,19,norris,23.731,mclaren
ocon,31,1,14:58:47,24.156,2024,19,ocon,24.156,alpine
piastri,32,1,14:59:38,24.107,2024,19,piastri,24.107,mclaren
albon,33,2,15:02:17,24.391,2024,19,albon,24.391,williams
zhou,35,2,15:05:59,24.890,2024,19,zhou,24.89,sauber
lawson,36,1,15:06:52,23.839,2024,19,lawson,23.839,rb
kevin_magnussen,38,2,15:10:18,24.087,2024,19,kevinmagnussen,24.087,haas
colapinto,39,1,15:11:56,23.971,2024,19,colapinto,23.971,williams
russell,40,1,15:13:16,29.327,2024,19,russell,29.327,mercedes
ocon,51,2,15:32:32,26.175,2024,19,ocon,26.175,alpine
perez,20,1,14:35:55,27.730,2024,20,perez,27.73,red_bull
max_verstappen,26,1,14:43:43,43.730,2024,20,maxverstappen,43.73,red_bull
stroll,26,1,14:44:17,22.592,2024,20,stroll,22.592,aston_martin
hamilton,28,1,14:46:42,22.538,2024,20,hamilton,22.538,mercedes
gasly,28,1,14:46:56,23.204,2024,20,gasly,23.204,alpine
hulkenberg,29,1,14:48:15,23.077,2024,20,hulkenberg,23.077,haas
norris,30,1,14:49:15,22.111,2024,20,norris,22.111,mclaren
kevin_magnussen,30,1,14:49:36,23.332,2024,20,kevinmagnussen,23.332,haas
leclerc,31,1,14:50:30,22.860,2024,20,leclerc,22.86,ferrari
russell,31,1,14:50:44,22.462,2024,20,russell,22.462,mercedes
sainz,32,1,14:51:43,22.249,2024,20,sainz,22.249,ferrari
piastri,39,1,15:02:09,21.825,2024,20,piastri,21.825,mclaren
lawson,39,1,15:02:15,22.586,2024,20,lawson,22.586,rb
zhou,43,1,15:08:09,22.935,2024,20,zhou,22.935,sauber
perez,43,2,15:08:13,22.174,2024,20,perez,22.174,red_bull
colapinto,47,1,15:13:22,23.895,2024,20,colapinto,23.895,williams
ocon,48,1,15:14:59,23.245,2024,20,ocon,23.245,alpine
bottas,49,1,15:16:16,22.505,2024,20,bottas,22.505,sauber
lawson,65,2,15:38:15,30.299,2024,20,lawson,30.299,rb
leclerc,69,2,15:42:04,22.690,2024,20,leclerc,22.69,ferrari
perez,68,3,15:42:41,21.920,2024,20,perez,21.92,red_bull
leclerc,24,1,13:24:06,24.573,2024,21,leclerc,24.573,ferrari
hulkenberg,25,1,13:25:44,25.369,2024,21,hulkenberg,25.369,haas
colapinto,26,1,13:27:23,25.287,2024,21,colapinto,25.287,williams
piastri,27,1,13:28:37,26.050,2024,21,piastri,26.05,mclaren
alonso,27,1,13:28:41,25.107,2024,21,alonso,25.107,aston_martin
bearman,27,1,13:28:52,35.755,2024,21,bearman,35.755,haas
hamilton,27,1,13:28:55,25.205,2024,21,hamilton,25.205,mercedes
sainz,27,1,13:29:01,25.920,2024,21,sainz,25.92,ferrari
perez,27,1,13:29:04,26.692,2024,21,perez,26.692,red_bull
zhou,27,1,13:29:32,25.248,2024,21,zhou,25.248,sauber
russell,28,1,13:29:59,25.698,2024,21,russell,25.698,mercedes
norris,28,1,13:30:01,24.764,2024,21,norris,24.764,mclaren
tsunoda,28,1,13:30:16,25.431,2024,21,tsunoda,25.431,rb
lawson,28,1,13:30:35,28.167,2024,21,lawson,28.167,rb
hulkenberg,27,2,13:31:21,58.984,2024,21,hulkenberg,58.984,haas
zhou,28,2,13:31:38,27.067,2024,21,zhou,27.067,sauber
colapinto,30,2,13:35:02,25.239,2024,21,colapinto,25.239,williams
hulkenberg,29,3,13:36:17,28.590,2024,21,hulkenberg,28.59,haas
alonso,4,1,22:10:35,21.407,2024,22,alonso,21.407,aston_martin
leclerc,9,1,22:18:44,21.329,2024,22,leclerc,21.329,ferrari
norris,9,1,22:18:45,21.194,2024,22,norris,21.194,mclaren
albon,9,1,22:18:56,22.012,2024,22,albon,22.012,williams
stroll,9,1,22:18:57,34.863,2024,22,stroll,34.863,aston_martin
sainz,10,1,22:20:21,21.048,2024,22,sainz,21.048,ferrari
gasly,10,1,22:20:28,22.179,2024,22,gasly,22.179,alpine
tsunoda,10,1,22:20:29,21.168,2024,22,tsunoda,21.168,rb
piastri,10,1,22:20:30,27.732,2024,22,piastri,27.732,mclaren
max_verstappen,11,1,22:21:59,20.697,2024,22,maxverstappen,20.697,red_bull
ocon,11,1,22:22:13,15.790,2024,22,ocon,15.79,alpine
zhou,11,1,22:22:14,22.960,2024,22,zhou,22.96,sauber
lawson,11,1,22:22:17,21.049,2024,22,lawson,21.049,rb
russell,12,1,22:23:29,21.072,2024,22,russell,21.072,mercedes
ocon,12,2,22:24:07,21.142,2024,22,ocon,21.142,alpine
hamilton,13,1,22:25:24,21.067,2024,22,hamilton,21.067,mercedes
hulkenberg,14,1,22:27:15,21.511,2024,22,hulkenberg,21.511,haas
colapinto,16,1,22:30:50,21.170,2024,22,colapinto,21.17,williams
perez,17,1,22:32:20,21.294,2024,22,perez,21.294,red_bull
kevin_magnussen,17,1,22:32:31,21.963,2024,22,kevinmagnussen,21.963,haas
bottas,17,1,22:32:34,21.623,2024,22,bottas,21.623,sauber
alonso,24,2,22:44:09,21.407,2024,22,alonso,21.407,aston_martin
piastri,25,2,22:45:37,21.082,2024,22,piastri,21.082,mclaren
colapinto,26,2,22:47:34,21.221,2024,22,colapinto,21.221,williams
max_verstappen,27,2,22:48:30,22.254,2024,22,maxverstappen,22.254,red_bull
hamilton,27,2,22:48:34,21.355,2024,22,hamilton,21.355,mercedes
sainz,28,2,22:50:14,20.879,2024,22,sainz,20.879,ferrari
stroll,28,2,22:50:55,21.588,2024,22,stroll,21.588,aston_martin
tsunoda,29,2,22:52:13,21.208,2024,22,tsunoda,21.208,rb
norris,30,2,22:53:40,20.668,2024,22,norris,20.668,mclaren
leclerc,31,2,22:55:05,21.585,2024,22,leclerc,21.585,ferrari
russell,32,2,22:56:26,20.975,2024,22,russell,20.975,mercedes
perez,32,2,22:57:18,21.034,2024,22,perez,21.034,red_bull
hulkenberg,33,2,22:58:49,21.702,2024,22,hulkenberg,21.702,haas
zhou,34,2,23:00:44,21.761,2024,22,zhou,21.761,sauber
bottas,35,2,23:02:48,22.821,2024,22,bottas,22.821,sauber
lawson,38,2,23:07:28,20.642,2024,22,lawson,20.642,rb
ocon,45,3,23:18:59,21.858,2024,22,ocon,21.858,alpine
norris,48,3,23:22:59,21.059,2024,22,norris,21.059,mclaren
stroll,1,1,19:05:45,29.783,2024,23,stroll,29.783,aston_martin
hulkenberg,1,1,19:06:14,32.957,2024,23,hulkenberg,32.957,haas
stroll,7,2,19:17:19,41.674,2024,23,stroll,41.674,aston_martin
russell,23,1,19:39:53,32.309,2024,23,russell,32.309,mercedes
bottas,24,1,19:41:56,29.034,2024,23,bottas,29.034,sauber
kevin_magnussen,27,1,19:46:04,28.543,2024,23,kevinmagnussen,28.543,haas
hulkenberg,31,2,19:52:08,28.343,2024,23,hulkenberg,28.343,haas
piastri,34,1,19:55:28,27.818,2024,23,piastri,27.818,mclaren
sainz,34,1,19:55:52,36.143,2024,23,sainz,36.143,ferrari
hamilton,34,1,19:56:36,37.915,2024,23,hamilton,37.915,mercedes
max_verstappen,35,1,19:56:43,28.303,2024,23,maxverstappen,28.303,red_bull
norris,35,1,19:56:47,28.024,2024,23,norris,28.024,mclaren
leclerc,35,1,19:57:03,28.460,2024,23,leclerc,28.46,ferrari
perez,35,1,19:57:29,28.088,2024,23,perez,28.088,red_bull
gasly,35,1,19:57:50,28.792,2024,23,gasly,28.792,alpine
russell,35,2,19:57:59,27.870,2024,23,russell,27.87,mercedes
alonso,35,1,19:58:01,28.628,2024,23,alonso,28.628,aston_martin
zhou,35,1,19:58:03,29.085,2024,23,zhou,29.085,sauber
tsunoda,35,1,19:58:23,29.024,2024,23,tsunoda,29.024,rb
albon,35,1,19:58:26,29.179,2024,23,albon,29.179,williams
lawson,35,1,19:58:28,45.049,2024,23,lawson,45.049,rb
max_verstappen,36,2,19:59:32,23.884,2024,23,maxverstappen,23.884,red_bull
hamilton,35,2,19:59:34,23.412,2024,23,hamilton,23.412,mercedes
bottas,35,2,19:59:35,28.968,2024,23,bottas,28.968,sauber
norris,36,2,19:59:37,25.592,2024,23,norris,25.592,mclaren
leclerc,36,2,19:59:40,25.675,2024,23,leclerc,25.675,ferrari
piastri,36,2,19:59:44,22.867,2024,23,piastri,22.867,mclaren
perez,36,2,19:59:53,22.705,2024,23,perez,22.705,red_bull
gasly,36,2,20:00:12,22.717,2024,23,gasly,22.717,alpine
russell,36,3,20:00:22,22.763,2024,23,russell,22.763,mercedes
sainz,36,2,20:00:24,22.776,2024,23,sainz,22.776,ferrari
alonso,36,2,20:00:27,28.592,2024,23,alonso,28.592,aston_martin
zhou,36,2,20:00:29,23.228,2024,23,zhou,23.228,sauber
kevin_magnussen,36,2,20:00:33,22.696,2024,23,kevinmagnussen,22.696,haas
tsunoda,36,2,20:00:47,22.714,2024,23,tsunoda,22.714,rb
albon,36,2,20:00:48,22.710,2024,23,albon,22.71,williams
hulkenberg,36,3,20:00:50,23.810,2024,23,hulkenberg,23.81,haas
lawson,36,2,20:01:08,22.737,2024,23,lawson,22.737,rb
max_verstappen,37,3,20:02:21,22.703,2024,23,maxverstappen,22.703,red_bull
hamilton,36,3,20:02:23,26.815,2024,23,hamilton,26.815,mercedes
norris,37,3,20:02:24,28.746,2024,23,norris,28.746,mclaren
bottas,36,3,20:02:25,28.140,2024,23,bottas,28.14,sauber
leclerc,37,3,20:02:26,28.983,2024,23,leclerc,28.983,ferrari
piastri,37,3,20:02:28,29.326,2024,23,piastri,29.326,mclaren
perez,37,3,20:02:30,29.459,2024,23,perez,29.459,red_bull
gasly,37,3,20:02:33,30.488,2024,23,gasly,30.488,alpine
russell,37,4,20:02:34,34.037,2024,23,russell,34.037,mercedes
sainz,37,3,20:02:35,34.356,2024,23,sainz,34.356,ferrari
zhou,37,3,20:02:37,34.818,2024,23,zhou,34.818,sauber
alonso,37,3,20:02:41,32.811,2024,23,alonso,32.811,aston_martin
kevin_magnussen,37,3,20:02:42,33.363,2024,23,kevinmagnussen,33.363,haas
tsunoda,37,3,20:02:45,35.849,2024,23,tsunoda,35.849,rb
albon,37,3,20:02:46,36.548,2024,23,albon,36.548,williams
hulkenberg,37,4,20:02:48,37.692,2024,23,hulkenberg,37.692,haas
lawson,37,3,20:03:03,26.790,2024,23,lawson,26.79,rb
tsunoda,40,4,20:09:21,29.271,2024,23,tsunoda,29.271,rb
lawson,40,4,20:09:24,34.655,2024,23,lawson,34.655,rb
norris,45,4,20:17:59,36.069,2024,23,norris,36.069,mclaren
hamilton,47,4,20:21:04,22.705,2024,23,hamilton,22.705,mercedes
albon,55,4,20:32:43,39.687,2024,23,albon,39.687,williams
colapinto,3,1,17:09:29,24.941,2024,24,colapinto,24.941,williams
piastri,4,1,17:10:26,23.582,2024,24,piastri,23.582,mclaren
bottas,6,1,17:13:23,41.144,2024,24,bottas,41.144,sauber
stroll,11,1,17:20:50,23.266,2024,24,stroll,23.266,aston_martin
kevin_magnussen,12,1,17:22:19,26.363,2024,24,kevinmagnussen,26.363,haas
zhou,12,1,17:22:26,23.024,2024,24,zhou,23.024,sauber
albon,12,1,17:22:27,22.065,2024,24,albon,22.065,williams
hulkenberg,13,1,17:23:45,21.530,2024,24,hulkenberg,21.53,haas
alonso,13,1,17:23:49,23.326,2024,24,alonso,23.326,aston_martin
gasly,14,1,17:25:11,22.059,2024,24,gasly,22.059,alpine
leclerc,20,1,17:34:12,21.869,2024,24,leclerc,21.869,ferrari
tsunoda,22,1,17:37:40,21.869,2024,24,tsunoda,21.869,rb
doohan,22,1,17:37:42,22.080,2024,24,doohan,22.08,alpine
lawson,23,1,17:39:04,23.415,2024,24,lawson,23.415,rb
lawson,24,2,17:41:00,22.565,2024,24,lawson,22.565,rb
sainz,25,1,17:41:22,21.280,2024,24,sainz,21.28,ferrari
norris,26,1,17:42:49,21.276,2024,24,norris,21.276,mclaren
russell,26,1,17:43:11,21.656,2024,24,russell,21.656,mercedes
max_verstappen,29,1,17:47:46,32.652,2024,24,maxverstappen,32.652,red_bull
kevin_magnussen,29,2,17:48:18,21.678,2024,24,kevinmagnussen,21.678,haas
lawson,29,3,17:48:52,32.317,2024,24,lawson,32.317,rb
kevin_magnussen,30,3,17:50:20,22.815,2024,24,kevinmagnussen,22.815,haas
piastri,32,2,17:52:42,32.774,2024,24,piastri,32.774,mclaren
stroll,32,2,17:52:48,22.053,2024,24,stroll,22.053,aston_martin
hamilton,34,1,17:55:17,21.694,2024,24,hamilton,21.694,mercedes
alonso,37,2,18:00:10,22.437,2024,24,alonso,22.437,aston_martin
zhou,39,2,18:03:21,28.765,2024,24,zhou,28.765,sauber
kevin_magnussen,55,4,18:28:06,22.090,2024,24,kevinmagnussen,22.09,haas
